Sitio,Grupo,Tipo,Fecha,Transecto,Bloque,Numero,SHJ ID,FVE ID,DFM ID,Codigo,Largo,Swab,Dedo,Recap,Foto,Muerto,Notas
DG-C,Gavilanes,C,09/11/22,3,C,658,priach,priach,,0003,4.2,Y,Y,N,650,,
DG-C,Gavilanes,C,09/11/22,3,C,R108,priach,priach,,0003,NA,N,N,Y,R108,,
DG-C,Gavilanes,C,09/11/22,3,D,659,priach,priach,,0003,2.6,Y,Y,N,R108,,
DG-C,Gavilanes,C,09/11/22,2,D,660,priach,priach,,0003,2.0,Y,Y,N,650,,"correcto, error when sorting bags"
DG-C,Gavilanes,C,09/11/22,4,A,661,priach,priach,,0003,2.6,Y,Y,N,642,,
DG-C,Gavilanes,C,09/11/22,4,B,662,priach,priach,,0003,3.8,Y,Y,N,662,,
DG-C,Gavilanes,C,09/11/22,4,B,663,priach,priach,,0003,2.6,Y,Y,N,R99,,
DG-C,Gavilanes,C,09/11/22,4,B,664,priach,priach,,0003,2.5,Y,Y,N,664,,
DG-C,Gavilanes,C,09/11/22,4,B,665,priach,priach,,0003,4.2,Y,Y,N,642,,
DG-C,Gavilanes,C,09/11/22,4,C,666,priach,priach,,0003,3.9,Y,Y,N,650,,
DG-C,Gavilanes,C,09/11/22,4,C,667,priach,priach,,0003,2.5,Y,Y,N,642,,
DG-C,Gavilanes,C,09/11/22,4,C,668,priach,priach,,0003,2.3,Y,Y,N,662,,
DG-C,Gavilanes,C,09/11/22,4,D,669,priach,priach,,0003,3.3,Y,Y,N,650,,bloque es corecto
DG-C,Gavilanes,C,09/11/22,4,C,670,priach,priach,,0003,2.6,Y,Y,N,R97,,
DG-C,Gavilanes,C,09/11/22,4,D,671,priach,priach,,0003,2.5,Y,Y,N,642,,
DG-C,Gavilanes,C,09/11/22,4,D,672,priach,priach,,0003,3.5,Y,Y,N,650,,
DG-C,Gavilanes,C,09/11/22,4,D,R109,priach,priach,,0003,NA,N,N,Y,R97,,
DG-N,Gavilanes,N,09/11/22,1,A,673,priach,priach,,0002,3.9,Y,Y,N,662,,
DG-N,Gavilanes,N,09/11/22,1,A,674,cralon,pri?,,0020 + 0002,3.0,Y,Y,N,674,,
DG-N,Gavilanes,N,09/11/22,1,B,675,priach,priach,,0002,2.7,Y,Y,N,R99,,
DG-N,Gavilanes,N,09/11/22,1,B,676,priach,priach,,0002,2.6,Y,Y,N,650,,
DG-N,Gavilanes,N,09/11/22,1,C,677,priach,priach,,0002,3.6,Y,Y,N,677,,
DG-N,Gavilanes,N,09/11/22,1,D,678,priach,priach,,0002,1.9,Y,Y,N,650,,
DG-N,Gavilanes,N,09/11/22,1,D,679,priach,priach,,0002,4.4,Y,Y,N,662,,
DG-N,Gavilanes,N,09/11/22,2,A,680,priach,priach,,0002,2.6,Y,Y,N,650,,
DG-N,Gavilanes,N,09/11/22,2,A,681,priach,priach,,0002,3.5,Y,Y,N,662,,
DG-N,Gavilanes,N,09/11/22,2,B,682,priach,priach,,0002,2.6,Y,Y,N,662,,
DG-N,Gavilanes,N,09/11/22,2,B,R110,priach,priach,,0002,NA,N,N,Y,650,,
DG-N,Gavilanes,N,09/11/22,2,B,683,priach,priach,,0002,2.7,Y,Y,N,683,,
DG-N,Gavilanes,N,09/11/22,2,C,684,priach,priach,,0002,3.0,Y,Y,N,684,,
DG-N,Gavilanes,N,09/11/22,3,A,685,priach,priach,,0002,2.6,Y,Y,N,685,,
DG-N,Gavilanes,N,09/11/22,3,B,686,priach,priach,,0002,2.2,Y,Y,N,R97,,
DG-N,Gavilanes,N,09/11/22,3,B,687,priach,priach,,0002,2.7,Y,Y,N,684,,
DG-N,Gavilanes,N,09/11/22,3,B,688,priach,priach,,0002,2.5,Y,Y,N,650,,
DG-N,Gavilanes,N,09/11/22,3,C,689,priach,priach,,0002,2.8,Y,Y,N,689,,
DG-N,Gavilanes,N,09/11/22,3,D,690,priach,priach,,0002,2.3,Y,Y,N,690,,
DG-N,Gavilanes,N,09/11/22,3,D,691,priach,priach,,0020 + 0002,2.7,Y,Y,N,684,,pata deformada
DG-N,Gavilanes,N,09/11/22,4,A,692,priach,priach,,0002,2.2,Y,Y,N,650,,
DG-N,Gavilanes,N,09/11/22,4,B,693,priach,priach,,0002,2.3,Y,Y,N,650,,
DG-N,Gavilanes,N,09/11/22,4,C,R111,priach,priach,,0002,NA,N,N,Y,R97,,
DG-N,Gavilanes,N,09/11/22,4,C,694,priach,priach,,0002,3.1,Y,Y,N,662,,
DG-N,Gavilanes,N,09/11/22,4,C,695,priach,priach,,0020 + 0002,2.6,Y,Y,N,684,,
DG-N,Gavilanes,N,09/11/22,4,D,696,priach,priach,,0002,4.0,Y,Y,N,R97,,
DG-B,Gavilanes,B,10/11/22,1,A,R112,priach,priach,,0005,NA,N,N,Y,R112,,
DG-B,Gavilanes,B,10/11/22,1,B,697,priach,priach,,0005,2.3,Y,Y,N,697,,
DG-B,Gavilanes,B,10/11/22,1,C,R113,priach,priach,,0005,NA,N,N,Y,R113,,
DG-B,Gavilanes,B,10/11/22,1,C,R114,priach,priach,,0005,NA,N,N,Y,R114,,
DG-B,Gavilanes,B,10/11/22,1,D,698,epibou,epibou,,0005,1.5,Y,Y,N,698,,
DG-B,Gavilanes,B,10/11/22,1,D,699,cralon,cralon,,0005,2.5,Y,Y,N,699,,
DG-B,Gavilanes,B,10/11/22,2,A,700,priach,priach,,0005,2.5,Y,Y,N,697,,
DG-B,Gavilanes,B,10/11/22,2,D,701,priach,priach,,0005,4.0,Y,Y,N,R114,,
DG-B,Gavilanes,B,10/11/22,3,A,R115,cralon,cralon,,0005,NA,N,N,Y,R115,,
DG-B,Gavilanes,B,10/11/22,3,C,702,priach,priach,,0005,2.5,Y,Y,N,R113,,
DG-B,Gavilanes,B,10/11/22,4,A,703,priach,priach,,0005,2.5,Y,Y,N,R113,,
DG-B,Gavilanes,B,10/11/22,4,A,R116,priach,priach,,0005,NA,N,N,Y,R116,,
DG-B,Gavilanes,B,10/11/22,4,A,R117,priach,priach,,0005,NA,N,N,Y,R113,,
DG-B,Gavilanes,B,10/11/22,4,A,704,priros,pri?,,0005,2.2,Y,Y,N,704,,
DG-B,Gavilanes,B,10/11/22,4,C,705,priach,priach,,0005,3.5,Y,Y,N,R114,,
DG-V,Gavilanes,V,10/11/22,1,A,R118,priach,priach,,0020,NA,N,N,Y,697,,
DG-V,Gavilanes,V,10/11/22,1,B,R119,priach,priach,,0020,NA,N,N,Y,R113,,
DG-V,Gavilanes,V,10/11/22,1,C,706,cralon,pri?,,0020,2.7,Y,Y,N,R115,,
DG-V,Gavilanes,V,10/11/22,1,D,707,priach,priach,,0020,2.5,Y,Y,N,R113,,
DG-V,Gavilanes,V,10/11/22,1,D,708,priach,priach,,0020,3.6,Y,Y,N,697,,
DG-V,Gavilanes,V,10/11/22,2,B,R120,priach,priach,,0020,NA,N,N,Y,R113,,
DG-V,Gavilanes,V,10/11/22,2,B,709,priach,priach,,0020,2.5,Y,Y,N,709,,
DG-V,Gavilanes,V,10/11/22,2,D,R121,priach,priach,,0020,NA,N,N,Y,R121,,
DG-V,Gavilanes,V,10/11/22,3,A,R122,priach,priach,,0020,NA,N,N,Y,R116,,"no tiene pata, lo capturamos 3 veces!"
DG-V,Gavilanes,V,10/11/22,3,A,710,priach,priach,,0020,2.6,Y,Y,N,697,,
DG-V,Gavilanes,V,10/11/22,3,B,R123,priach,priach,,0020,NA,N,N,Y,R116,,
DG-V,Gavilanes,V,10/11/22,3,C,R124,priach,priach,,0020,NA,N,N,Y,R116,,
DG-V,Gavilanes,V,10/11/22,3,C,R125,epibou,epibou,,0020,NA,N,N,Y,698,,
DG-V,Gavilanes,V,10/11/22,4,A,711,epibou,epibou,,0020,1.7,Y,Y,N,698,,
DG-V,Gavilanes,V,10/11/22,4,B,R126,epibou,epibou,,0020,NA,N,N,Y,698,,
DG-V,Gavilanes,V,10/11/22,4,C,712,priach,priach,,0020,3.0,Y,Y,N,R116,,
DG-V,Gavilanes,V,10/11/22,4,D,713,oopsyl,oopsyl,,0020,2.8,Y,Y,N,713,,
DG-C,Gavilanes,C,11/11/22,1,A,R127,priach,priach,,0003,NA,N,N,Y,R127,,
DG-C,Gavilanes,C,11/11/22,1,B,714,priach,priach,,0030 + 0003,2.3,Y,Y,N,714,,
DG-C,Gavilanes,C,11/11/22,1,C,715,priach,priach,,0003,2.7,Y,Y,N,R127,,
DG-C,Gavilanes,C,11/11/22,1,C,R128,priach,priach,,0003,NA,N,N,Y,R128,,
DG-C,Gavilanes,C,11/11/22,1,D,716,priach,priach,,0003,2.5,Y,Y,N,R127,,
DG-C,Gavilanes,C,11/11/22,1,D,717,cralon,cralon,,0003,2.6,Y,Y,N,717,,
DG-C,Gavilanes,C,11/11/22,1,D,R129,priach,priach,,0003,NA,N,N,Y,R129,,
DG-C,Gavilanes,C,11/11/22,1,D,718,priach,priach,,0003,2.6,Y,Y,N,R127,,
DG-C,Gavilanes,C,11/11/22,2,A,719,priach,priach,,0003,2.5,Y,Y,N,R128,,
DG-C,Gavilanes,C,11/11/22,2,B,R130,priach,priach,,0030 + 0003,NA,N,N,Y,R127,,
DG-C,Gavilanes,C,11/11/22,2,B,720,priach,priach,,0003,3.7,Y,Y,N,714,,
DG-C,Gavilanes,C,11/11/22,2,B,R131,priach,priach,,0003,NA,N,N,Y,R127,,
DG-C,Gavilanes,C,11/11/22,2,C,721,priach,priach,,0003,2.7,Y,Y,N,R127,,
DG-C,Gavilanes,C,11/11/22,2,C,R132,priach,priach,,0003,NA,N,N,Y,714,,
DG-C,Gavilanes,C,11/11/22,2,C,722,priach,priach,,0003,2.4,Y,Y,N,R127,,
DG-C,Gavilanes,C,11/11/22,2,C,R133,priach,priach,,0003,NA,N,N,Y,R127,,
DG-C,Gavilanes,C,11/11/22,2,C,R134,priach,priach,,0003,NA,N,N,Y,R127,,
DG-C,Gavilanes,C,11/11/22,2,D,723,priach,priach,,0003,2.8,Y,Y,N,R128,,
DG-C,Gavilanes,C,11/11/22,2,D,R135,priach,priach,,0003,NA,N,N,Y,R135,,
DG-C,Gavilanes,C,11/11/22,3,A,R136,priach,priach,,0003,NA,N,N,Y,R136,,
DG-C,Gavilanes,C,11/11/22,3,A,R137,priach,priach,,0003,NA,N,N,Y,R136,,
DG-C,Gavilanes,C,11/11/22,3,A,R138,priach,priach,,4000 + 0003,NA,N,N,Y,R138,,"no tiene dedo 4000, parece que lo perdio naturalmente"
DG-C,Gavilanes,C,11/11/22,3,B,R139,priach,priach,,0003,NA,N,N,Y,R127,,
DG-C,Gavilanes,C,11/11/22,3,C,R140,priach,priach,,0003,NA,N,N,Y,R136,,
DG-C,Gavilanes,C,11/11/22,3,C,724,priach,priach,,0003,3.1,Y,Y,N,R136,,
DG-C,Gavilanes,C,11/11/22,3,D,R141,priach,priach,,0003,NA,N,N,Y,R141,,
DG-C,Gavilanes,C,11/11/22,3,D,R142,priach,priach,,0003,NA,N,N,Y,R136,,
DG-C,Gavilanes,C,11/11/22,3,D,725,priach,priach,,0003,2.8,Y,Y,N,R135,,
DG-C,Gavilanes,C,11/11/22,3,D,726,priach,priach,,0003,2.5,Y,Y,N,714,,
DG-C,Gavilanes,C,11/11/22,4,A,727,priach,priach,,0003,2.7,Y,Y,N,727,,
DG-C,Gavilanes,C,11/11/22,4,A,R143,priach,priach,,0003,NA,N,N,Y,R136,,
DG-C,Gavilanes,C,11/11/22,4,A,728,priach,priach,,0003,3.1,Y,Y,N,728,,
DG-C,Gavilanes,C,11/11/22,4,A,R144,priach,priach,,0003,NA,N,N,Y,714,,
DG-C,Gavilanes,C,11/11/22,4,B,729,priach,priach,,0003,3.6,Y,Y,N,729,,
DG-C,Gavilanes,C,11/11/22,4,C,730,priach,priach,,0003,2.7,Y,Y,N,714,,
DG-C,Gavilanes,C,11/11/22,4,D,731,priach,priach,,0003,4.1,Y,Y,N,728,,
DG-C,Gavilanes,C,11/11/22,4,D,R145,priach,priach,,0003,NA,N,N,Y,714,,
DG-C,Gavilanes,C,11/11/22,4,D,R146,priach,priach,,0003,NA,N,N,Y,714,,
DG-N,Gavilanes,N,11/11/22,1,A,R147,priach,priach,,0002,NA,N,N,Y,714,,
DG-N,Gavilanes,N,11/11/22,1,A,732,priach,priach,,0002,2.5,Y,Y,N,R141,,
DG-N,Gavilanes,N,11/11/22,1,A,733,priach,priach,,0002,2.7,Y,Y,N,R141,,
DG-N,Gavilanes,N,11/11/22,1,A,734,priach,priach,,0002,3.5,Y,Y,N,714,,
DG-N,Gavilanes,N,11/11/22,1,B,R148,cralon,cralon,,0002,NA,N,N,Y,R148,,
DG-N,Gavilanes,N,11/11/22,1,B,R149,priach,priach,,0002,NA,N,N,Y,R141,,
DG-N,Gavilanes,N,11/11/22,1,B,735,priach,priach,,0002,3.0,Y,Y,N,R141,,
DG-N,Gavilanes,N,11/11/22,1,B,R150,priach,priach,,0002,NA,N,N,Y,R127,,
DG-N,Gavilanes,N,11/11/22,1,B,R151,priach,priach,,0002,NA,N,N,Y,R151,,
DG-N,Gavilanes,N,11/11/22,1,D,R152,priach,priach,,0002,NA,N,N,Y,714,,
DG-N,Gavilanes,N,11/11/22,2,B,736,priach,priach,,0002,2.9,Y,Y,N,R136,muerto,muerto
DG-N,Gavilanes,N,11/11/22,2,B,R153,priach,priach,,0002,NA,N,N,Y,R136,,
DG-N,Gavilanes,N,11/11/22,2,B,737,priach,priach,,0002,3.5,Y,Y,N,729,,
DG-N,Gavilanes,N,11/11/22,2,B,R154,priach,priach,,0002,NA,N,N,Y,R141,,
DG-N,Gavilanes,N,11/11/22,2,B,738,priach,priach,,0002,3.0,Y,Y,N,714,,
DG-N,Gavilanes,N,11/11/22,2,C,R155,priach,priach,,0002,NA,N,N,Y,714,,
DG-N,Gavilanes,N,11/11/22,3,A,739,priach,priach,,0002,3.1,Y,Y,N,729,,
DG-N,Gavilanes,N,11/11/22,3,A,R156,priach,priach,,0002,NA,N,N,Y,714,,
DG-N,Gavilanes,N,11/11/22,3,A,R157,priach,priach,,0002,NA,N,N,Y,R141,,
DG-N,Gavilanes,N,11/11/22,3,A,740,priach,priach,,0002,3.5,Y,Y,N,714,,
DG-N,Gavilanes,N,11/11/22,3,A,R158,priach,priach,,0002,NA,N,N,Y,R128,,
DG-N,Gavilanes,N,11/11/22,3,A,741,priach,priach,,0002,2.0,Y,Y,N,R127,,
DG-N,Gavilanes,N,11/11/22,3,B,R159,priach,priach,,0002,NA,N,N,Y,714,,
DG-N,Gavilanes,N,11/11/22,3,C,R160,priach,priach,,0002,NA,N,N,Y,729,,
DG-N,Gavilanes,N,11/11/22,3,C,742,priach,priach,,0002,2.5,Y,Y,N,R127,,
DG-N,Gavilanes,N,11/11/22,3,C,R161,priach,priach,,0002,NA,N,N,Y,R136,,
DG-N,Gavilanes,N,11/11/22,3,D,R162,priach,priach,,0002,NA,N,N,Y,714,,
DG-N,Gavilanes,N,11/11/22,3,D,743,priach,priach,,0002,2.6,Y,Y,N,R127,,
DG-N,Gavilanes,N,11/11/22,3,D,R163,priach,priach,,0002,NA,N,N,Y,R127,,
DG-N,Gavilanes,N,11/11/22,4,A,744,priach,priach,,0002,4.2,Y,Y,N,R128,,
DG-N,Gavilanes,N,11/11/22,4,B,R164,priach,priach,,0002,NA,N,N,Y,R127,,
DG-N,Gavilanes,N,11/11/22,4,D,R165,priach,priach,,0002,NA,N,N,Y,714,,
AZ-N,Aniseto-Caucho,N,14/11/22,1,B,745,priach,priach,,0030,3.9,Y,Y,N,745,,
AZ-N,Aniseto-Caucho,N,14/11/22,1,B,746,priach,priach,,0030,2.6,Y,Y,N,746,,
AZ-N,Aniseto-Caucho,N,14/11/22,1,D,747,priach,priach,,0030,2.7,Y,Y,N,745,,
AZ-N,Aniseto-Caucho,N,14/11/22,1,D,748,priach,priach,,0030,2.6,Y,Y,N,745,,
AZ-N,Aniseto-Caucho,N,14/11/22,1,D,749,priach,priach,,0030,3.1,Y,Y,N,749,,
AZ-N,Aniseto-Caucho,N,14/11/22,2,C,750,priach,priach,,0030,3.7,Y,Y,N,745,,
AZ-N,Aniseto-Caucho,N,14/11/22,3,D,751,priach,priach,,0030,3.7,Y,Y,N,751,,
AZ-N,Aniseto-Caucho,N,14/11/22,3,D,752,priach,priach,,0030,2.8,Y,Y,N,746,,
AZ-N,Aniseto-Caucho,N,14/11/22,4,B,753,priach,priach,,0030,3.8,Y,Y,N,753,,
AZ-C,Aniseto-Caucho,C,14/11/22,1,B,754,priach,priach,,0040,3.7,Y,Y,N,754,,
AZ-C,Aniseto-Caucho,C,14/11/22,1,B,755,priach,priach,,0040,2.7,Y,Y,N,755,,
AZ-C,Aniseto-Caucho,C,14/11/22,1,B,756,priach,priach,,0040,2.6,Y,Y,N,745,,
AZ-C,Aniseto-Caucho,C,14/11/22,1,C,757,priach,priach,,0040,2.3,Y,Y,N,757,,
AZ-C,Aniseto-Caucho,C,14/11/22,1,D,758,priach,priach,,0040,2.2,Y,Y,N,758,,
AZ-C,Aniseto-Caucho,C,14/11/22,1,D,759,priach,priach,,0040,2.6,Y,Y,N,759,,
AZ-C,Aniseto-Caucho,C,14/11/22,1,D,760,priach,priach,,0040,2.2,Y,Y,N,745,,
AZ-C,Aniseto-Caucho,C,14/11/22,2,B,761,priach,priach,,0040,2.6,Y,Y,N,751,,
AZ-C,Aniseto-Caucho,C,14/11/22,4,B,762,boapel,boapel,,0040,4.7,Y,Y,N,762,,
LG-N,Aniseto-Caucho,N,15/11/22,1,A,763,priach,priach,,0002,1.8,Y,Y,N,763,,
LG-N,Aniseto-Caucho,N,15/11/22,1,A,764,priach,priach,,0002,2.0,Y,Y,N,763,,
LG-N,Aniseto-Caucho,N,15/11/22,1,A,765,priach,priach,,0002,2.0,Y,Y,N,763,,
LG-N,Aniseto-Caucho,N,15/11/22,1,C,766,boapel,boapel,,0002,4.8,Y,Y,N,766,,
LG-N,Aniseto-Caucho,N,15/11/22,1,D,767,priach,priach,,0002,2.5,Y,Y,N,763,,
LG-N,Aniseto-Caucho,N,15/11/22,2,A,768,barpul,barpul,,0002,2.2,Y,Y,N,768,,
LG-N,Aniseto-Caucho,N,15/11/22,2,B,769,priach,priach,,0002,2.5,Y,Y,N,769,,
LG-N,Aniseto-Caucho,N,15/11/22,2,D,770,priach,priach,,0002,2.6,Y,Y,N,763,,
LG-N,Aniseto-Caucho,N,15/11/22,2,D,771,priach,priach,,0002,2.5,Y,Y,N,771,,
LG-N,Aniseto-Caucho,N,15/11/22,2,D,772,priach,priach,,0002,2.7,Y,Y,N,769,,
LG-N,Aniseto-Caucho,N,15/11/22,2,D,773,priach,priach,,0002,2.4,Y,Y,N,773,,
LG-N,Aniseto-Caucho,N,15/11/22,3,A,774,priach,priach,,0002,2.0,Y,Y,N,771,,
LG-N,Aniseto-Caucho,N,15/11/22,3,A,775,dengry,scitsa,,0002,2.6,Y,Y,N,775,,Dendropsophus gryllatus
LG-N,Aniseto-Caucho,N,15/11/22,3,B,776,priach,priach,,0002,4.5,Y,Y,N,776,,
LG-N,Aniseto-Caucho,N,15/11/22,3,D,777,priach,priach,,0002,2.5,Y,Y,N,777,,
LG-N,Aniseto-Caucho,N,15/11/22,3,D,778,priach,priach,,0002,2.6,Y,Y,N,778,,
LG-N,Aniseto-Caucho,N,15/11/22,4,B,779,pri?,pri?,,0002,2.5,Y,Y,N,779,,confirmar achatinus
LG-N,Aniseto-Caucho,N,15/11/22,4,B,780,priach,priach,,0002,2.5,Y,Y,N,773,,
LG-N,Aniseto-Caucho,N,15/11/22,4,B,781,priach,priach,,0002,3.5,Y,Y,N,763,,
LG-N,Aniseto-Caucho,N,15/11/22,4,B,782,priach,priach,,0002,2.7,Y,Y,N,771,,
LG-N,Aniseto-Caucho,N,15/11/22,4,C,783,priach,priach,,0002,4.0,Y,Y,N,763,,
LG-C,Aniseto-Caucho,N,15/11/22,1,A,784,priach,priach,,0003,2.5,Y,Y,N,763,,
LG-C,Aniseto-Caucho,N,15/11/22,1,B,785,priach,priach,,0003,1.6,Y,Y,N,771,,
LG-C,Aniseto-Caucho,N,15/11/22,1,B,786,priach,priach,,0003,2.7,Y,Y,N,786,,
LG-C,Aniseto-Caucho,N,15/11/22,2,C,787,priach,priach,,0003,2.5,Y,Y,N,763,,
LG-C,Aniseto-Caucho,N,15/11/22,3,A,788,priach,priach,,0003,3.7,Y,Y,N,788,,
LG-C,Aniseto-Caucho,N,15/11/22,3,D,789,priach,priach,,0003,3.5,Y,Y,N,771,,
LG-C,Aniseto-Caucho,N,15/11/22,3,D,790,priach,priach,,0003,2.5,Y,Y,N,771,,
LG-C,Aniseto-Caucho,N,15/11/22,4,B,791,priach,priach,,0003,2.7,Y,Y,N,763,,
LG-C,Aniseto-Caucho,N,15/11/22,4,C,792,priach,priach,,0003,2.1,Y,Y,N,763,,
LG-C,Aniseto-Caucho,N,15/11/22,4,D,793,priach,priach,,0003,1.5,Y,Y,N,769,,
LG-C,Aniseto-Caucho,N,15/11/22,4,D,794,priach,priach,,0003,2.5,Y,Y,N,763,,
AZ-N,Aniseto-Caucho,N,16/11/22,1,C,795,priach,priach,,0030,3.7,Y,Y,N,795,,
AZ-N,Aniseto-Caucho,N,16/11/22,1,C,796,priach,priach,,0030,2.8,Y,Y,N,796,,
AZ-N,Aniseto-Caucho,N,16/11/22,1,C,797,pri?,pri?,,0030,1.9,Y,Y,N,797,,"P. walkeri?, P. nietoi?, P. esmeraldas?, misma como 804"
AZ-N,Aniseto-Caucho,N,16/11/22,1,D,798,priach,priach,,0030,2.5,Y,Y,N,798,,
AZ-N,Aniseto-Caucho,N,16/11/22,1,D,799,priach,priach,,0030,2.8,Y,Y,N,798,,
AZ-N,Aniseto-Caucho,N,16/11/22,1,D,800,priach,priach,,0030,2.5,Y,Y,N,798,,
AZ-N,Aniseto-Caucho,N,16/11/22,1,D,801,priach,priach,,0030,3.7,Y,Y,N,801,,
AZ-N,Aniseto-Caucho,N,16/11/22,2,A,802,hyafle,cocma,,0030,2.2,Y,Y,N,802,colectado,FVE piensa que es Cochranella mache
AZ-N,Aniseto-Caucho,N,16/11/22,2,B,803,priach,priach,,0030,2.7,Y,Y,N,798,,
AZ-N,Aniseto-Caucho,N,16/11/22,3,A,804,pri?,pri?,,0030,2.2,Y,Y,N,804,colectado,misma como 797
AZ-N,Aniseto-Caucho,N,16/11/22,3,C,805,priach,priach,,0030,2.7,Y,Y,N,798,,
AZ-N,Aniseto-Caucho,N,16/11/22,4,A,806,priach,priach,,0030,3.8,Y,Y,N,806,,
AZ-C,Aniseto-Caucho,C,16/11/22,1,A,807,priach,priach,,0040,2.6,Y,Y,N,807,,
AZ-C,Aniseto-Caucho,C,16/11/22,1,B,R166,priach,priach,,0040,NA,N,N,Y,R166,,
AZ-C,Aniseto-Caucho,C,16/11/22,1,B,808,priach,priach,,0040,2.1,Y,Y,N,808,,
AZ-C,Aniseto-Caucho,C,16/11/22,1,C,809,priach,priach,,0040,2.2,Y,Y,N,809,,
AZ-C,Aniseto-Caucho,C,16/11/22,1,D,810,hyafle,cocma,,0040,2.0,Y,Y,N,810,,"misma como 802, FVE piensa que es Cochranella mache"
AZ-C,Aniseto-Caucho,C,16/11/22,1,D,R167,priach,priach,,0040,NA,N,N,Y,R167,,
AZ-C,Aniseto-Caucho,C,16/11/22,1,D,811,priach,priach,,0040,2.3,Y,Y,N,R167,,
AZ-C,Aniseto-Caucho,C,16/11/22,3,C,812,priach,priach,,0040,3.0,Y,Y,N,812,,
AZ-C,Aniseto-Caucho,C,16/11/22,4,B,813,priach,priach,,0040,3.7,Y,Y,N,813,,
LG-N,Aniseto-Caucho,N,17/11/22,1,A,814,priach,priach,,0002,2.2,Y,Y,N,814,,
LG-N,Aniseto-Caucho,N,17/11/22,1,A,815,priach,priach,,0002,2.2,Y,Y,N,814,,
LG-N,Aniseto-Caucho,N,17/11/22,1,B,816,priach,priach,,0002,3.6,Y,Y,N,816,,
LG-N,Aniseto-Caucho,N,17/11/22,1,D,817,priach,priach,,0002,2.6,Y,Y,N,814,,
LG-N,Aniseto-Caucho,N,17/11/22,1,D,818,priach,priach,,0002,4.0,Y,Y,N,816,,
LG-N,Aniseto-Caucho,N,17/11/22,2,A,819,priach,priach,,0002,2.7,Y,Y,N,819,,
LG-N,Aniseto-Caucho,N,17/11/22,2,A,820,priach,priach,,0002,1.6,Y,Y,N,814,,
LG-N,Aniseto-Caucho,N,17/11/22,2,B,821,priach,priach,,0002,2.5,Y,Y,N,821,,
LG-N,Aniseto-Caucho,N,17/11/22,2,C,822,priach,priach,,0002,2.1,Y,Y,N,822,,
LG-N,Aniseto-Caucho,N,17/11/22,2,D,823,boaboa,boaboa,,0002,7.7,Y,Y,N,823,,boana boans
LG-N,Aniseto-Caucho,N,17/11/22,3,A,824,priach,priach,,0002,2.5,Y,Y,N,814,,
LG-N,Aniseto-Caucho,N,17/11/22,3,D,825,boaboa,boaboa,,0002,7.7,Y,Y,N,823,,
LG-N,Aniseto-Caucho,N,17/11/22,4,A,826,priach,priach,,0002,2.0,Y,Y,N,822,,
LG-N,Aniseto-Caucho,N,17/11/22,4,C,827,priach,priach,,0002,4.0,Y,Y,N,821,,
LG-N,Aniseto-Caucho,N,17/11/22,4,C,R168,priach,priach,,0002,NA,N,N,Y,R168,,
LG-N,Aniseto-Caucho,N,17/11/22,4,C,828,priach,priach,,0002,3.7,Y,Y,N,R168,,
LG-N,Aniseto-Caucho,N,17/11/22,4,C,829,boapel,boapel,,0002,4.2,Y,Y,N,829,,
LG-C,Aniseto-Caucho,C,17/11/22,1,A,830,priach,priach,,0003,1.5,Y,Y,N,822,,
LG-C,Aniseto-Caucho,C,17/11/22,1,D,831,priach,priach,,0003,3.0,Y,Y,N,814,,
LG-C,Aniseto-Caucho,C,17/11/22,3,A,832,barpul,barpul,,0003,2.2,Y,Y,N,832,,
LG-C,Aniseto-Caucho,C,17/11/22,3,C,833,priach,priach,,0003,3.4,Y,Y,N,814,,
LG-C,Aniseto-Caucho,C,17/11/22,4,B,834,priach,priach,,0003,2.2,Y,Y,N,814,,
LG-C,Aniseto-Caucho,C,17/11/22,4,D,835,boapel,boapel,,0003,4.7,Y,Y,N,829,,
AZ-N,Aniseto-Caucho,N,18/11/22,1,B,R169,priach,priach,,0030,NA,N,N,Y,R169,,
AZ-N,Aniseto-Caucho,N,18/11/22,1,C,R170,priach,priach,,0030,NA,N,N,Y,R170,,
AZ-N,Aniseto-Caucho,N,18/11/22,1,C,R171,priach,priach,,0030,NA,N,N,Y,R171,,
AZ-N,Aniseto-Caucho,N,18/11/22,1,C,836,priach,priach,,0030,2.3,Y,Y,N,R171,,
AZ-N,Aniseto-Caucho,N,18/11/22,1,C,R172,priach,priach,,0030,NA,N,N,Y,R171,,
AZ-N,Aniseto-Caucho,N,18/11/22,1,D,837,priach,priach,,0030,2.2,Y,Y,N,837,,
AZ-N,Aniseto-Caucho,N,18/11/22,2,A,838,priach,priach,,0030,2.7,Y,Y,N,838,,
AZ-N,Aniseto-Caucho,N,18/11/22,2,B,839,priach,priach,,0030,3.9,Y,Y,N,838,,
AZ-N,Aniseto-Caucho,N,18/11/22,2,D,R173,priach,priach,,0030,NA,N,N,Y,838,,
AZ-N,Aniseto-Caucho,N,18/11/22,3,B,R174,priach,priach,,0030,NA,N,N,Y,R170,,
AZ-N,Aniseto-Caucho,N,18/11/22,3,C,R175,priach,priach,,0030,NA,N,N,Y,R175,,
AZ-N,Aniseto-Caucho,N,18/11/22,3,D,840,priach,priach,,0030,2.7,Y,Y,N,R175,,
AZ-N,Aniseto-Caucho,N,18/11/22,3,D,841,priach,priach,,0030,2.2,Y,Y,N,837,,
